sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:30:28.560189,2023-03-10 10:30:28.562482,1678440628.560189,1678440628.562482,54.481366,54.483659,0.002294,4,0,144,0,36.0,,36.0,,36.0,,502155.543,0.0,16,0,4.0,,4.0,,4.0,,0.0007643699645996,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.31,224.0.0.22,b8:27:eb:3e:5d:96,01:00:5e:00:00:16,198.18.134.31,224.0.0.22,IPV4-2,2023-03-10 10:30:34.992159,2023-03-10 10:30:34.992159,1678440634.992159,1678440634.992159,60.913336,60.913336,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:30:34.994237,2023-03-10 10:30:34.994237,1678440634.994237,1678440634.994237,60.915414,60.915414,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:30:44.114214,2023-03-10 10:30:44.114214,1678440644.114214,1678440644.114214,70.035391,70.035391,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:30:46.310649,2023-03-10 10:30:46.310649,1678440646.310649,1678440646.310649,72.231826,72.231826,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:30:40.561302,2023-03-10 10:30:40.563912,1678440640.561302,1678440640.563912,66.482479,66.485089,0.002611,4,0,144,0,36.0,,36.0,,36.0,,441215.64,0.0,16,0,4.0,,4.0,,4.0,,0.0008699893951416,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:30:48.983792,2023-03-10 10:30:48.983792,1678440648.983792,1678440648.983792,74.904969,74.904969,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.31,224.0.0.22,b8:27:eb:3e:5d:96,01:00:5e:00:00:16,198.18.134.31,224.0.0.22,IPV4-2,2023-03-10 10:30:44.112200,2023-03-10 10:30:44.112200,1678440644.1122,1678440644.1122,70.033377,70.033377,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:30:56.294635,2023-03-10 10:30:56.294635,1678440656.294635,1678440656.294635,82.215812,82.215812,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:30:59.954358,2023-03-10 10:30:59.954358,1678440659.954358,1678440659.954358,85.875535,85.875535,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:30:52.570402,2023-03-10 10:30:52.572697,1678440652.570402,1678440652.572697,78.491579,78.493874,0.002296,4,0,144,0,36.0,,36.0,,36.0,,501738.392,0.0,16,0,4.0,,4.0,,4.0,,0.0007650057474772,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MITM,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:02.295600,2023-03-10 10:31:02.295600,1678440662.2956,1678440662.2956,88.216777,88.216777,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:05.734650,2023-03-10 10:31:05.734650,1678440665.73465,1678440665.73465,91.655827,91.655827,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.31,224.0.0.22,b8:27:eb:3e:5d:96,01:00:5e:00:00:16,198.18.134.31,224.0.0.22,IPV4-2,2023-03-10 10:30:59.952238,2023-03-10 10:30:59.952238,1678440659.952238,1678440659.952238,85.873415,85.873415,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:06.647593,2023-03-10 10:31:06.647593,1678440666.647593,1678440666.647593,92.56877,92.56877,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:31:04.571236,2023-03-10 10:31:04.573563,1678440664.571236,1678440664.573563,90.492413,90.49474,0.002328,4,0,144,0,36.0,,36.0,,36.0,,494802.055,0.0,16,0,4.0,,4.0,,4.0,,0.0007757345835367,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:07.634295,2023-03-10 10:31:07.634295,1678440667.634295,1678440667.634295,93.555472,93.555472,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:18.310575,2023-03-10 10:31:18.310575,1678440678.310575,1678440678.310575,104.231752,104.231752,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.31,224.0.0.22,b8:27:eb:3e:5d:96,01:00:5e:00:00:16,198.18.134.31,224.0.0.22,IPV4-2,2023-03-10 10:31:07.632254,2023-03-10 10:31:07.632254,1678440667.632254,1678440667.632254,93.553431,93.553431,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:20.727458,2023-03-10 10:31:20.727458,1678440680.727458,1678440680.727458,106.648635,106.648635,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.6,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.6,224.0.0.1,IPV4-2,2023-03-10 10:31:17.444394,2023-03-10 10:31:17.444394,1678440677.444394,1678440677.444394,103.365571,103.365571,1e-06,1,0,36,0,36.0,,36.0,,36.0,,288000000.0,0.0,4,0,4.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.6,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.6,224.0.0.1,IPV4-2,2023-03-10 10:31:29.450709,2023-03-10 10:31:29.450709,1678440689.450709,1678440689.450709,115.371886,115.371886,1e-06,1,0,36,0,36.0,,36.0,,36.0,,288000000.0,0.0,4,0,4.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.6,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.6,224.0.0.1,IPV4-2,2023-03-10 10:31:41.451603,2023-03-10 10:31:41.451603,1678440701.451603,1678440701.451603,127.37278,127.37278,1e-06,1,0,36,0,36.0,,36.0,,36.0,,288000000.0,0.0,4,0,4.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:31:16.580576,2023-03-10 10:31:16.582836,1678440676.580576,1678440676.582836,102.501753,102.504013,0.002261,4,0,144,0,36.0,,36.0,,36.0,,509515.892,0.0,16,0,4.0,,4.0,,4.0,,0.0007533232371012,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:24.274590,2023-03-10 10:31:24.274590,1678440684.27459,1678440684.27459,110.195767,110.195767,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:58.246538,2023-03-10 10:31:58.246538,1678440718.246538,1678440718.246538,144.167715,144.167715,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.31,224.0.0.22,b8:27:eb:3e:5d:96,01:00:5e:00:00:16,198.18.134.31,224.0.0.22,IPV4-2,2023-03-10 10:31:24.272321,2023-03-10 10:31:24.272321,1678440684.272321,1678440684.272321,110.193498,110.193498,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:31:59.895292,2023-03-10 10:31:59.895292,1678440719.895292,1678440719.895292,145.816469,145.816469,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:31:54.792547,2023-03-10 10:31:54.795082,1678440714.792547,1678440714.795082,140.713724,140.716259,0.002536,4,0,144,0,36.0,,36.0,,36.0,,454239.912,0.0,16,0,4.0,,4.0,,4.0,,0.0008450349171956,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
198.18.134.31,224.0.0.22,b8:27:eb:3e:5d:96,01:00:5e:00:00:16,198.18.134.31,224.0.0.22,IPV4-2,2023-03-10 10:32:03.952301,2023-03-10 10:32:03.952301,1678440723.952301,1678440723.952301,149.873478,149.873478,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:32:03.954239,2023-03-10 10:32:03.954239,1678440723.954239,1678440723.954239,149.875416,149.875416,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:32:10.754231,2023-03-10 10:32:10.754231,1678440730.754231,1678440730.754231,156.675408,156.675408,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
198.18.134.6,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.6,224.0.0.22,IPV4-2,2023-03-10 10:32:13.463117,2023-03-10 10:32:13.463117,1678440733.463117,1678440733.463117,159.384294,159.384294,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 10:32:06.792857,2023-03-10 10:32:06.795454,1678440726.792857,1678440726.795454,152.714034,152.716631,0.002598,4,0,144,0,36.0,,36.0,,36.0,,443402.042,0.0,16,0,4.0,,4.0,,4.0,,0.0008656978607177,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0,Normal,0,Normal
