sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:31:29.817980,2023-03-10 10:31:29.817980,1678440689.81798,1678440689.81798,115.739157,115.739157,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:31:33.111593,2023-03-10 10:31:33.111593,1678440693.111593,1678440693.111593,119.03277,119.03277,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:32:01.324648,2023-03-10 10:32:01.325269,1678440721.324648,1678440721.325269,147.245825,147.246446,0.000622,4,0,476,0,119.0,,119.0,,119.0,,6121395.255,0.0,0,0,0.0,,0.0,,0.0,,0.0002070267995198,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:31:59.819118,2023-03-10 10:31:59.819118,1678440719.819118,1678440719.819118,145.740295,145.740295,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:32:03.112576,2023-03-10 10:32:03.112576,1678440723.112576,1678440723.112576,149.033753,149.033753,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:32:31.325017,2023-03-10 10:32:31.326020,1678440751.325017,1678440751.32602,177.246194,177.247197,0.001004,4,0,476,0,119.0,,119.0,,119.0,,3792726.832,0.0,0,0,0.0,,0.0,,0.0,,0.00033434232076,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:32:29.818609,2023-03-10 10:32:29.818609,1678440749.818609,1678440749.818609,175.739786,175.739786,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:32:33.113310,2023-03-10 10:32:33.113310,1678440753.11331,1678440753.11331,179.034487,179.034487,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:33:01.326459,2023-03-10 10:33:01.327738,1678440781.326459,1678440781.327738,207.247636,207.248915,0.00128,4,0,476,0,119.0,,119.0,,119.0,,2974731.166,0.0,0,0,0.0,,0.0,,0.0,,0.0004263718922932,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:32:59.820558,2023-03-10 10:32:59.820558,1678440779.820558,1678440779.820558,205.741735,205.741735,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:33:03.113845,2023-03-10 10:33:03.113845,1678440783.113845,1678440783.113845,209.035022,209.035022,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:33:31.327138,2023-03-10 10:33:31.328924,1678440811.327138,1678440811.328924,237.248315,237.250101,0.001787,4,0,476,0,119.0,,119.0,,119.0,,2130953.379,0.0,0,0,0.0,,0.0,,0.0,,0.0005953311920166,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:33:29.820824,2023-03-10 10:33:29.820824,1678440809.820824,1678440809.820824,235.742001,235.742001,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:33:33.115091,2023-03-10 10:33:33.115091,1678440813.115091,1678440813.115091,239.036268,239.036268,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:34:01.328228,2023-03-10 10:34:01.329805,1678440841.328228,1678440841.329805,267.249405,267.250982,0.001578,4,0,476,0,119.0,,119.0,,119.0,,2413333.441,0.0,0,0,0.0,,0.0,,0.0,,0.0005256334940592,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:33:59.821620,2023-03-10 10:33:59.821620,1678440839.82162,1678440839.82162,265.742797,265.742797,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:34:03.115801,2023-03-10 10:34:03.115801,1678440843.115801,1678440843.115801,269.036978,269.036978,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:34:31.330165,2023-03-10 10:34:31.331384,1678440871.330165,1678440871.331384,297.251342,297.252561,0.00122,4,0,476,0,119.0,,119.0,,119.0,,3121223.992,0.0,0,0,0.0,,0.0,,0.0,,0.0004063447316487,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:34:29.822532,2023-03-10 10:34:29.822532,1678440869.822532,1678440869.822532,295.743709,295.743709,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:34:33.116989,2023-03-10 10:34:33.116989,1678440873.116989,1678440873.116989,299.038166,299.038166,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:35:01.330014,2023-03-10 10:35:01.331023,1678440901.330014,1678440901.331023,327.251191,327.2522,0.00101,4,0,476,0,119.0,,119.0,,119.0,,3770343.966,0.0,0,0,0.0,,0.0,,0.0,,0.0003363291422526,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:34:59.822229,2023-03-10 10:34:59.822229,1678440899.822229,1678440899.822229,325.743406,325.743406,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:35:03.117760,2023-03-10 10:35:03.117760,1678440903.11776,1678440903.11776,329.038937,329.038937,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:35:31.331310,2023-03-10 10:35:31.332348,1678440931.33131,1678440931.332348,357.252487,357.253525,0.001039,4,0,476,0,119.0,,119.0,,119.0,,3664799.804,0.0,0,0,0.0,,0.0,,0.0,,0.000346024831136,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF,1,BAD-MISCONF
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:35:29.823581,2023-03-10 10:35:29.823581,1678440929.823581,1678440929.823581,355.744758,355.744758,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF,1,BAD-MISCONF
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:35:33.120446,2023-03-10 10:35:33.120446,1678440933.120446,1678440933.120446,359.041623,359.041623,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF,1,BAD-MISCONF
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:36:01.332496,2023-03-10 10:36:01.333013,1678440961.332496,1678440961.333013,387.253673,387.25419,0.000518,4,0,476,0,119.0,,119.0,,119.0,,7349508.326,0.0,0,0,0.0,,0.0,,0.0,,0.0001723766326904,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:35:59.823391,2023-03-10 10:35:59.823391,1678440959.823391,1678440959.823391,385.744568,385.744568,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:36:03.120631,2023-03-10 10:36:03.120631,1678440963.120631,1678440963.120631,389.041808,389.041808,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,GOOD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:36:31.332948,2023-03-10 10:36:31.333744,1678440991.332948,1678440991.333744,417.254125,417.254921,0.000797,4,0,476,0,119.0,,119.0,,119.0,,4777439.831,0.0,0,0,0.0,,0.0,,0.0,,0.00026535987854,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF,1,BAD-MISCONF
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:36:29.825144,2023-03-10 10:36:29.825144,1678440989.825144,1678440989.825144,415.746321,415.746321,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF,1,BAD-MISCONF
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:36:33.121001,2023-03-10 10:36:33.121001,1678440993.121001,1678440993.121001,419.042178,419.042178,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF,1,BAD-MISCONF
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:37:01.333490,2023-03-10 10:37:01.334735,1678441021.33349,1678441021.334735,447.254667,447.255912,0.001246,4,0,476,0,119.0,,119.0,,119.0,,3056126.256,0.0,0,0,0.0,,0.0,,0.0,,0.0004150072733561,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:36:59.824848,2023-03-10 10:36:59.824848,1678441019.824848,1678441019.824848,445.746025,445.746025,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:37:03.121662,2023-03-10 10:37:03.121662,1678441023.121662,1678441023.121662,449.042839,449.042839,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:37:31.334158,2023-03-10 10:37:31.335486,1678441051.334158,1678441051.335486,477.255335,477.256663,0.001329,4,0,476,0,119.0,,119.0,,119.0,,2865330.622,0.0,0,0,0.0,,0.0,,0.0,,0.0004426638285319,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:37:29.825271,2023-03-10 10:37:29.825271,1678441049.825271,1678441049.825271,475.746448,475.746448,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-PORTSCAN2,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:37:33.124438,2023-03-10 10:37:33.124438,1678441053.124438,1678441053.124438,479.045615,479.045615,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:38:01.334751,2023-03-10 10:38:01.336253,1678441081.334751,1678441081.336253,507.255928,507.25743,0.001503,4,0,476,0,119.0,,119.0,,119.0,,2533537.017,0.0,0,0,0.0,,0.0,,0.0,,0.0005006790161132,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:37:59.825659,2023-03-10 10:37:59.825659,1678441079.825659,1678441079.825659,505.746836,505.746836,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:38:03.125793,2023-03-10 10:38:03.125793,1678441083.125793,1678441083.125793,509.04697,509.04697,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-MISCONF-DUPLICATION,1,BAD-MISCONF-DUPLICATION
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:38:31.336154,2023-03-10 10:38:31.336968,1678441111.336154,1678441111.336968,537.257331,537.258145,0.000815,4,0,476,0,119.0,,119.0,,119.0,,4672616.069,0.0,0,0,0.0,,0.0,,0.0,,0.0002713203430175,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:38:29.828063,2023-03-10 10:38:29.828063,1678441109.828063,1678441109.828063,535.74924,535.74924,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:38:33.127596,2023-03-10 10:38:33.127596,1678441113.127596,1678441113.127596,539.048773,539.048773,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Normal,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:39:01.337740,2023-03-10 10:39:01.338662,1678441141.33774,1678441141.338662,567.258917,567.259839,0.000923,4,0,476,0,119.0,,119.0,,119.0,,4125835.176,0.0,0,0,0.0,,0.0,,0.0,,0.0003073215484619,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:88:6e:80,01:80:c2:00:00:0e,00:07:7c:88:6e:80,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:38:59.828770,2023-03-10 10:38:59.828770,1678441139.82877,1678441139.82877,565.749947,565.749947,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:39:03.130132,2023-03-10 10:39:03.130132,1678441143.130132,1678441143.130132,569.051309,569.051309,1e-06,1,0,107,0,107.0,,107.0,,107.0,,856000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
00:07:7c:8c:43:60,01:80:c2:00:00:0e,00:07:7c:8c:43:60,01:80:c2:00:00:0e,,,LLDP,2023-03-10 10:39:31.339414,2023-03-10 10:39:31.340745,1678441171.339414,1678441171.340745,597.260591,597.261922,0.001332,4,0,476,0,119.0,,119.0,,119.0,,2858663.716,0.0,0,0,0.0,,0.0,,0.0,,0.000443696975708,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
